name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EKG1	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	n/a
EKG2	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	n/a
LAF1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RA1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RA2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RA3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RA4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RAF-A1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF-A2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF-A3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF-A4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF-B1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF-B2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF-C1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF-C2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF-C3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF-C4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-A1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-A2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-A3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-A4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-B1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-B2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-B3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-B4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-C1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-C2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-C3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RC-C4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RH1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RH2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RH3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RH4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RP-A1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RP-A2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RP-A3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RP-A4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RP-B1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RP-B2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RP-B3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RP-B4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF-A1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF-A2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF-A3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF-A4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF-B1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF-B2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF-B3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF-B4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
