name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EKG1	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	n/a
EKG2	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	n/a
LAF14-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF14-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF14-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF14-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF14-5	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF14-6	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF14-7	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LAF14-8	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LPF15-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LPF15-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LPF15-5	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LPF15-6	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LPF15-7	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
LPF15-8	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF1-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF1-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect
RAF1-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect
RAF1-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect
RAF2-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect
RAF2-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect
RAF2-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect
RAF2-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF3-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF3-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF3-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF3-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF4-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RAF4-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RAF4-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RAF4-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RAF5-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RAF5-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RAF5-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RAF5-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RAF6-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF6-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF6-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RAF6-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF10-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF10-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF10-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF10-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RPF7-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RPF7-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RPF7-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RPF7-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RPF8-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RPF8-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RPF8-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RPF8-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RPF9-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RPF9-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	resect,soz
RPF9-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RPF9-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	soz
RT11-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT11-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT11-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT11-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT11-5	SEEG	µV	0.0	250.0	StereoEEG	500.0	bad	n/a
RT11-6	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT11-7	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT11-8	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT12-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT12-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT12-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT12-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT13-1	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT13-2	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT13-3	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT13-4	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT13-5	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
RT13-6	SEEG	µV	0.0	250.0	StereoEEG	500.0	good	n/a
